id,username,text,Hate
1.84E+18,ChelseaWreford,"Mark Cuban, An Ardent Kamala Harris Supporter, Isn't Keen On Elizabeth Warren As He Is On Her Pro-Crypto GOP Rival: Here's Why
 
 https://t.co/7Kg3K1tC8w https://t.co/qU2T2MOZIV",0
1.84E+18,Zach64112824,"@SillySam402 @TweetiepieHawly @Made_YourDay_ @MattWallace888 The DNC is a private party, and they (as well as the Republican Party) are not beholden to what the states elect. Seriously, go Google it lol. And if you need a quantifiable vote, she literally got elected/voted in during the last election and current political cycle. Silly boy",0
1.84E+18,GRANDMACRYPTO0,"Just when you think Kamala Harris can't be more of a POS, America-last, phony, fake, cringe, POS loser - the next day happens.",1
1.84E+18,jaycareymusic,@Holden_Culotta I always hoped to see the day Tulsi is elected as the first female president. She stood up for her principals against the DNC. Passed up being an establishment rock star. The first female president should be a strong and independent thinker. Not a weak manipulated puppet.,1
1.84E+18,LoneSkumAnagram,"@PatrickByrne Pat, Tina Peters broke into secure voting machines and gave access to unauthorized individuals. Then she went on the MAGA speaking circuit and enriched herself by repeating her lies -- even though she knew they were lies. The Trump Chumps got fleeced again.",0
1.84E+18,truthtelleraf,"@elonmusk Kamala Harris may also attract votes from India, adding an international dimension to the election dynamics.",0
1.84E+18,chan_leeze,"@TPostMillennial Hey @Liz_Cheney 
 Didn't you say this about Kamala Harris too? Watch yourself. 
 
 https://t.co/tDtr2OcbLP",0
1.84E+18,Keith4128Walker,Kamala Harris is not polling well with men. MAGA 2024. https://t.co/q0sqKzDG8O,0
1.84E+18,b_needleman,Kamala Harris Stung by Union That Backed Joe Biden https://t.co/BFKJpcVybC https://t.co/IgZuJWE0c8,0
1.84E+18,CardiBit,@AutonomysNet This is some cyberpunk type vibe and I'm digging it all day Gs! That tractor bout to plow the bots outta the races in AI3.0 LOL,0
1.84E+18,EmiFf6975366,@AvgAniAvi @atlaswuzhere @YeetSquatch @HitlerCunny1488 so ur okay with child diddlying typical maga nonce behavio from a pedophile,1
1.84E+18,Matteris,"@CMDRVALTHOR If it were me .. 
 1. They are bankrupt. I have freed rhe slaves.
 2. IAM Maga and 45 is my partner and IAM 47.
 3. TRUMP HAS TOLD YOU ALL WHO IAM.
 
 4. Treaty of Versailles and my divine trust of Adam the son of God.. of the Guard Den of infinite light ..",0
1.84E+18,NGiles19,"@jenreneeX @elonmusk [Speaking ahead of the Rally in Butler Pennsylvania]
 
 The big picture: ""In this election, putting patriotism ahead of partisanship is not an aspiration,"" said Cheney at the event in the birthplace of the Republican Party at Ripon, Wisconsin. ""It is our duty.""",0
1.84E+18,fredrickmaina95,The USA Elections are scheduled to be held on Nov 5th 2024.Ideally its a month to the elections and the polls indicate that Kamala Harris is leading by 49.9% against Trump who has 46%. https://t.co/33i5xX7dst,0
1.84E+18,Hall58690P,Looks like @MattWalshBlog was right The Longshoreman Strike was instigated just so @VP @KamalaHarris and @TheDemocrats could score an easy win,0
1.84E+18,annjimchen,"@elonmusk That was why I always worried that Trump wouldn't come back to the White House; I had to see it to believe because the Democratic Party is working with the UN into a permanent one-party country. I received an email from WallStreet after 2020, and I have been worried since that",0
1.84E+18,phenrysr,What happened to BY THE PEOPLE AND FOR THE PEOPLE? Where does our Tax Money go? Why would you keep voting for @TheDemocrats? THEY HATE US!,0
1.84E+18,jjd314,"@MKnowlesShow @CPAC Biden-Harris border failure is the single greatest reason to support @realDonaldTrump and @JDVance 
 
 Rebuilding the economy, stabilizing our finances, restoring world peace and reviving national pride are the others
 
 #VoteRedToSaveAmerica",0
1.84E+18,NGiles19,"@atensnut @elonmusk [Speaking ahead of the Rally in Butler Pennsylvania]
 
 The big picture: ""In this election, putting patriotism ahead of partisanship is not an aspiration,"" said Cheney at the event in the birthplace of the Republican Party at Ripon, Wisconsin. ""It is our duty.""",
1.84E+18,PhoneLazy,"@PatrickRuffini What are some policies (their version of universal health care, a national affordable housing plan, effective job training, industrial and infrastructure, innovation (STEM economy initiatives, sectoral bargaining, urban/rural renewal) to help push labor towards the GOP side?",0
1.84E+18,Kriger_Psalm128,"@Meatball024 hopefully its a big place. Trump qnd Elon?! There is going to be A LOT of people there. Imagine if they got RFK Jr, Tulsi, Vivik &amp; Tucker all there? EPIC!!! TRUMP 2024!",0
1.84E+18,MrY1956814,"@realDonaldTrump Now it all comes out.
 How Trump knew he had lost the 2020 election.
 How he lied to MAGA.
 How he tricked MAGA into doing the dirty work for him.
 Storming the Capital.
 The evidence is strong.
 He tried to overturn a free and fair election.
 This is bigger than Watergate. MUCH bigger!",1
1.84E+18,jamesdavidmagee,@TomiLahren The Republican Party will rebuild and repair after Trump - this dark stain on humanity is a dim and distant nightmare. You can hope the REAL Patriots like @Liz_Cheney @AdamKinzinger still want to be part of that rebuild.,0
1.84E+18,PaquinGerald,@NevilleMendes31 Maybe she can co-habit with the MAGA shaman guy and they can have a pity party.,0
1.84E+18,ShottKathy,@AdamParkhomenko You deserved my follow! I listened to you educating MAGA the other night. I always say that when someone wants to run for public office they should have to take a civics and government exam!,0
1.84E+18,fcassia,"@nelmagene2010 @RpsAgainstTrump @WalshFreedom the GOP has a terrible candidate. Your problem, not mine. The last good republican was McCain.",0
1.84E+18,truly343,"@BillAckman @POTUS @KamalaHarris @DNC @elonmusk This is a great challenge to lay down. Let's use X to get to the truth. And you're right, of course, if we don't hear a refutation from the @KamalaHarris campaign or the @JoeBiden administration, we can draw a negative inference that it is true. It is all about 2030 apportionment",0
1.84E+18,DaveV65176861,"@atensnut I'm sure Maga can use their celebrity supporters to discredit Springsteen. 
 I'm sure Scott baio is telling his 10s of fans to support orange Man.
 .",0
1.84E+18,dlee30622171,@AesPolitics1 @POTUS It was Ron DeSantis opening the ports with the national guard.,0
1.84E+18,sghali1951,"@ivankatrumpo Yes, and his name must be erased from the memory of history in America",1
1.84E+18,Mrwirez,"@Acesrus @RpsAgainstTrump That poster perfectly explains to the world why Trump/MAGA are classless, low life, hicks, and why the fool Trump is going to lose... AGAIN.",1
1.84E+18,Deb19078945,"Kamala Harris abandoned flood victims in North Carolina, voters now know Kamala would abandon them in the time of need.
 Kamala Harris has shown the world and she really is.",0
1.84E+18,We_The_Free84,"@7Veritas4 Liz Cheney is trying to revive and bring back the Republican Party. Trump and far-right MAGA extremists have stolen the Republican party and ruined all their values. 
 Trump and his MAGA cult should have their separate party.",0
1.84E+18,SuseJameson,"@elonmusk @TeslaBoomerMama And here you are, the @GOP George Soros
 Exception being that, actually, the stiff GS gets blamed for it's a fairy story
 
 And yet again, why are you breaking your own rules with lies and misinformation
 #hypocrite",0
1.84E+18,BLarson567,@MazeLove14 israel has lost already. china russia iran all hate them they can never take over the world they can't take usa either 400 Million private guns in USA and most of MAGA is against them,0
1.84E+18,DaddyRey2,@realTrumpNewsX No this is all to keep the great white joke in power and his day in court is coming and ask TRUMPS LAWYERS TO ASK JACK SMITH THIS WE ARE TIRED OF TRUMP AND THE MAGA LIES OF TREASON ACTS AND OF TRYING TO HANG A V.P. PICK IN ANY PARTY THIS ISNT DEMOCRACY.THIS IS CONSPIRACY SIC LIES,1
1.84E+18,RandolphPitts,@elonmusk As the leader of the Democratic Party in the Senate he makes it crystal clear where that party stands: Against the wishes and interests of the American people.,0
1.84E+18,277FF452FEE7FA,Would you mind applying that standard to Kamala Harris and let us know what you think?,0
1.84E+18,OsoiPatrick,"Over time, we used to think that the Orange Democratic Party was always fighting for our interests.
 ODM was given a blade to eat the loot, and they completely forgot that 2008 PEV, they forgot baby Pendo, who was short, they quickly forgot the massacre in Nyalenda, and they",0
1.84E+18,a_frech36772,"@LasVegasLocally A member of the #MAGA_INC Criminal Network of America.
 There are hundreds of thousands of members like Fiore.",1
1.84E+18,PittsburgJosh,@notcapnamerica So green party is actually maga go figure since Roseanne ran for office in that party,0
1.84E+18,Ronnie35403277,@seanhannity They are stronger due to Biden and the Democratic Party,0
1.84E+18,pmcall,@robreiner The Cheney's supporting Harris is not a good thing and the fact you think it is shows how far you &amp; the Democratic Party have strayed from the values our party once supported. As a Democrat I feel like I'm living in the movie Invasion of the Body Snatchers. Who are you people?,0
1.84E+18,PhinneusJ,"@SteveyGarvey6 @AdamSchiff Steve, I see your posts on X, but I have yet to see a TV commercial for your candidacy. The California GOP organization is WORTHLESS! How are you supposed to compete in a heavily D state when the R's won't put up the cash to back you? I am furious.",0
1.84E+18,Ks433,@thehentyhouse @BlondeMAGAinNJ @krassenstein No true conservative would support Kamala Harris. Youd also be hard pressed to find any conservatives that support Liz Cheney. She was firmly booted from the party and is no longer a Republican.,0
1.84E+18,TorbayMt,@bennyjohnson Kamala Harris hates America.,0
1.84E+18,denvarel,"@GOP MAGA with it's leader: Lenin. 
 Sorry: Trump... 
 Same thing though... They both have tried to seize the country starting from the top to bottom. 
 Lenin's did it. 
 Let's help Trump do the same. 
 
 This is what GOP wants?
 
 https://t.co/tqSPAMXNtt",0
1.84E+18,NGiles19,"@elonmusk [Speaking ahead of the Rally in Butler Pennsylvania]
 
 The big picture: ""In this election, putting patriotism ahead of partisanship is not an aspiration,"" said Cheney at the event in the birthplace of the Republican Party at Ripon, Wisconsin. ""It is our duty.""",
1.84E+18,RealFacts4me,@thenorthfraud @RepsForHarris @sweetser_kyle @ReOpenChris @PerfectOurUnion You should change your name on here. Clearly you are not a Democrat Superfan. You are MAGA.,1
1.84E+18,ladevita12,Kamala Harris teams up with Liz Cheney in birthplace of Republican Party https://t.co/7FyschJJo9 #FoxNews,0
1.84E+18,RobinHendrick17,@keepthoughtsind @099h057 @RonFilipkowski All of us in this country have been victimized by this relentless attack on our trust by the GOP.,0
1.84E+18,SantosChavez94,@CryptidPolitics @KamalaHQ @Liz_Cheney It's funny to watch MAGA's pathetic coping attempts :),0
1.84E+18,Keith4128Walker,Kamala Harris has never been the sharpest tool in the tray. MAGA 2024. https://t.co/shCNlRXd49,0
1.84E+18,RemainAman,"If Donald Trump &amp; his Republican team allow Kamala Harris to rig elections,then they will have themselves to blame.
 
 They can also do the same.
 
 Power will never be given. It is taken.
 
 Don't be a saint in politics.
 
 In politics, who is announced the winner is what matters.",0
1.84E+18,Davo1427582,"@RealJamesWoods Imagine if Trump did this, one think I am sure of is your Republican Party are ineffective shills.",0
1.84E+18,JamesLe92789807,"@SmashMemez Monkey see, monkey do. 
 She's mimicking MAGA. Typically boring lack of imagination.",1
1.84E+18,Pastorlmdew,"@nypost The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,kag70144,"Team, could you please check DM and respond..its the App you are on about, that's I've DMed you about and it has issues. Twice!",0
1.84E+18,FREEUSA_1776,@BuriedNewsBlog Our govt is pure evil!,1
1.84E+18,5tephenRN,@NYinLA2121 Maybe we should encourage more MAGA - especially the young ones - to go to his rallies and MEET HIM.,0
1.84E+18,Thomas_ApolloX,"@WhaleSatoshi $MAGA all the way 
 I've been telling people not to fade, happy you didn't.
 
 We're about to eat a zero and leave it behind as the elections draw near!
 @MAGACoinX https://t.co/N3yQZ6kWxE",0
1.84E+18,JNewellUSArmy,"@grnbrggrn @Tuesday_Antwi @annaliznichols @DNC These ideas are good, but your graphics leave out the part where this ""utopia"" is achieved through oppressive taxation. It's no wonder many of your cities have high levels of depression.
 
 Reliance on gov't is never a long-term solution. Politicians have never been trustworthy.",1
1.84E+18,MaxiDekat,@DBell87051 @PawlowskiMario @KamalaHQ LIAR LIAR MAGA HAT ON FIRE,1
1.84E+18,WIZM,"Kamala Harris campaigns in Ripon, Wisconsin, with Liz Cheney at the GOP's birthplace while Trump rallies in Michigan
 
 https://t.co/rCImRVGiDI",
1.84E+18,Kag_Way,@KarungoThangwa Good,0
1.84E+18,NancyAShelton3,"@AllanGoodin_ @Tcoz4me Tell it to your Candidate &amp; MAGA followers who all hate the same people. 
 
 There will be no peace with the hate filled rhetoric we watch on a daily basis.
 
 DO NOT conflate facts with hate. 
 You seem to have a comprehension problem.
 
 No need to make up anything. 45 says it daily.",0
1.84E+18,Bwoisama,"@elonmusk GREAT NATION NEED GREAT LEADERS 
 TRUMP VANCE FOR PRESIDENT MAGA TEAM THE BEST FOR AMERICA! GOD BLESS YOUR PARTY TEAM GOD BLESS AMERICA !",0
1.84E+18,FREEUSA_1776,Our govt is pure evil!,
1.84E+18,AaronCS87,"@SarahisCensored @johnburk39 I get really angry about it if i dwell on it. Pro abortion arguments either have to claim there is no child at any point in pregnancy or that they don't care.
 It's also frustrating that I think most elected GOP reps are really bad at defending life or pretend to",0
1.84E+18,tazamaMbali,@elonmusk #MAGA is irresistible this time,1
1.84E+18,galexy70,"@Alan_Covington Ron DeSantis is going to keep cargo moving where he can in Florida. 
 
 Pete knew this was coming and did nothing to avert it or to plan around it.",0
1.84E+18,Richard098512,@GavinNewsom Like your entire career in California politics?,0
1.84E+18,LincsClive,@AZ_Brittney I agree. I am in the UK but believe that Kamala Harris as President of the United States will be a good influence for the whole world.,0
1.84E+18,CezanneKopinetz,"@GOP more lies, like build the wall, better healthcare,blah blah blah
 
 trump wants to stay out of jail",0
1.84E+18,AngryFromBirth,Kamala Harris Under Fire After She Reveals What Will Be Given to Hurricane Helene Victims via @WestJournalism https://t.co/JBSUfyd6LR,0
1.84E+18,JaySchroeder60,@__TEAM_USA What a slap in the face by Kamala Harris($750). You pay your illegals over $2200. American citizens can apply to get one time payment. It Americans money. It not right for Harris to pay illegals with Taxpayer money. What a joke.,0
1.84E+18,phenrysr,@TheDemocrats have broken every immigration law and flooded #America with #ILLEGALimmigrants. The @DNC destroyed our economy. The world is at war. They told us to DROP DEAD if we live in a disaster area. Why would you vote for this to continue? @realDonaldTrump end the chaos.,0
1.84E+18,switchedon323,@RKiss83889 @Sjacobs2020 @JoJoFromJerz Brainwashed MAGA.,1
1.84E+18,kkkk8461,"@SenTomCotton 
 The Democratic Party of America, led by the Biden government, sanctions the Islamic Republic of Iran. In practice, it does not implement any sanctions against the Iranian regime. The Biden government supports the mullahs' regime in Iran behind the scenes. Asghar",
1.84E+18,Pastorlmdew,"@Jim_Jordan The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,waqaraviky707,"@elonmusk Claims about the Democratic Party's plan to steal elections using overseas ballots have been circulating, but it's essential to separate fact from fiction. Donald Trump alleged that Democrats would exploit the Uniformed and (UOCAVA) system to cheat in the upcoming election",0
1.84E+18,Mwarren33,@thelillygaddis Is this the same little shit who was debating in support of Kamala Harris a week or so ago?,1
1.84E+18,theoc2ps,"Press release from California AG @KamalaHarris' office: 
 Kamala Harris has filed a lawsuit against @BarackObama administration, challenging the Obama administration decision to allow fracking in California. https://t.co/Pi9pjhPRDi",0
1.84E+18,MissionArtist,@TrumpDailyPosts I doubt many MAGA will be there after what happened https://t.co/PsKfP8vGeT,0
1.84E+18,aaseana1,"@JoelWBerry What the hell are your lawyers doing? I have a feeling the @GOP only exists on paper
 
 Every day i see loop-hopes that we know 100% the Democrats will exploit
 
 What are you doing about this? Or are you ALL compromised?
 
 Theres too much riding on this election for you guys to",0
1.84E+18,KatWroblewski,"""GO STEAL ELECTIONS IN PRISON FOR NINE YEARS, COLORADO MAGA A-HOLE TINA PETERS"" #SmartNews https://t.co/BDDPn8tDSs",0
1.84E+18,WMatire,"@ScottJenningsKY @CNN So Scott Jennings is upset that Americans will be able to buy food because there's no shortages.
 Classic Maga.",0
1.84E+18,RyanWhite5891,"@AesPolitics1 As a Floridian, I think Dems are going to have a hard time turning it blue. The clown duo of Ronald &amp; MacDonOLD are helping it turn purple but this is Nazi HQ and overrun with maga.",0
1.84E+18,LALAYOYOO07,@elonmusk I all ready register and KAMALA HARRIS IS GETTING MY VOTE HANDS DOWN,0
1.84E+18,Pastorlmdew,"@FoxNews The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,Laurie0801,@27Faust3 @cturnbull1968 @mtgreenee @HouseGOP @GOP Turnip sounds right.,0
1.84E+18,ItsMeTheMayor,@elonmusk I'm in LA. Can confirm. MAGA hats are dangerous to wear,1
1.84E+18,cherylc10467018,How in the world are there people that believe the lies that Trump tells.When he opens his mouth more and more lies come out.He is a mentally sick person.Trump needs a mental hospital.He does not know lies from truth.What is wrong with MAGA?,0
1.84E+18,Keith4128Walker,Here is Kamala Harris telling people she will have authorities go into their homes if they are gun owners. MAGA 2024. https://t.co/BflWKYAiTf,0
1.84E+18,kkkk8461,"@LindseyGrahamSC 
 The Democratic Party of America, led by the Biden government, sanctions the Islamic Republic of Iran. In practice, it does not implement any sanctions against the Iranian regime. The Biden government supports the mullahs' regime in Iran behind the scenes. Asghar",
1.84E+18,FanJussa,"@ArtCandee If you live in one of Speaker Mike Johnson's wait until after the election to help states, you may want to vote every last one of the House GOP majority out.
 Tell every last NC, SC, GA, TN, FL, and KY GOP representatives, you can't wait by voting them out.
 Tell them it was Helene",0
1.84E+18,Egil1979,@Ange_Amene Of course they did. They hate whoever the DNC tells them to.,0
1.84E+18,onehugedietcoke,RFK JR is karma for what the Kennedys did to Rosemary,0
1.84E+18,IMreadingURmind,"@WhiteHouse 
 @VP 
 @POTUS 
 @WHCOS 
 @DNC 
 @HouseDemocrats 
 
 Unless the Rescue Operations by the Biden / Harris Admin changes overnight, Kamala Harris has just lost the Election. 
 North Carolina other States in need have people dying. 
 Get the rescue Choppers &amp; Food in the Air Now ! https://t.co/IPgLvP8uJO",0
1.84E+18,alco38328,"@JackPosobiec No one spends ""OTHER PEOPLE'S MONEY"" more . . than America's #1 systemic welfare queen &gt; kamala harris",0
1.84E+18,NewAsClothing,"Democrat Political Yard Sign, Kamala Harris Yard Signs, Presidential Candidate 2024 Election, 10 Designs Available - Harris Walz Sign https://t.co/nRDpxjdz7c",0
1.84E+18,desinfetante3,"@UPP_Polls It has nothing to do with Ukraine 
 
 It has 100% to do with GOP de funding fema https://t.co/jygEaZodkl",0
1.84E+18,BelaBenanua,"@DrewPavlou Then how come, in this Country, they're voting for tRump or Jill Stein? 
 https://t.co/E97LvlwsFT",0
1.84E+18,JRRRulfo,"@KamalaHarris @Liz_Cheney The Republican Party is finished. 
 
 How they can continue without racism being a central pillar, I don't know. Hard to imagine them continuing without racism and being a party of ideas and good policy.",1
1.84E+18,AmanullahH43025,"@elonmusk It's worth noting that Vice President Kamala Harris recently trolled Trump at a Vegas rally and LA fundraiser, poking fun at his crowd sizes and debate reluctance Â¹. The dynamics between Trump and Harris are pretty intense, especially with the election heating up.",0
1.84E+18,4N6_XMNR,"@elonmusk @GOP needs to get some laws in place about time limits to be able to vote as an overseas citizen. Something like, you have to have had verifiable physical residency in the US or US overseas territories (for military) for 50% of the prior 4 years, to vote in an election.",0
1.84E+18,Pastorlmdew,"@POTUSVP47 The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024 #VOTE",0
1.84E+18,CoenHees,@DamiDina @ThomKnepper @MathieuGesbert Third party apps in this particular case.,0
1.84E+18,kiandymundi,Had a wild dream that I was on a Microsoft Teams call with Kamala Harris and we just had casual conversation for like 4 hours and she was a real person with a family and not a lizard,0
1.84E+18,Diasent,@KamalaHarris @Liz_Cheney When has the DNC ever been country over party? They're the vote blue no matter who people.,0
1.84E+18,tammytabby,"@Daytobehappy Elon Musk to Butler with Trump -Elon does have his own security -
 Gov Kemp with Trump in GA today-Cannot lose GA-
 Kamala Harris exposed taking photo ops while Americans are drowning on roofs-",0
1.84E+18,kkkk8461,"@AmichaiChikli 
 The Democratic Party of America, led by the Biden government, sanctions the Islamic Republic of Iran. In practice, it does not implement any sanctions against the Iranian regime. The Biden government supports the mullahs' regime in Iran behind the scenes. Asghar",
1.84E+18,JustSay74310747,"@frank_talon @Strandjunker Sorry dude. Having tRump as their candidate puts a huge spotlight on the corrupt and depraved GOP/MAGA morons and it is very very very ugly.
 We are not going back.",1
1.84E+18,j_mcshay,"Jaguar Wright says Kamala Harris attended P. Diddy's parties and was involved in Pizzagate. Shouldn't someone question her about this? What does Diddy have on her? Why in the Hell does anyone want this creepy, alcoholic, Communist as president?",1
1.84E+18,IcanAmer_MAGA,@redpillb0t To be a proper Clintocide shouldnâ€™t the tire have a couple of bullet holes too? ðŸ˜¬,
1.84E+18,funnygamedev,@Lobos225978951 the democrat and republican party are enemies of the people.,1
1.84E+18,effcons,MAGA election interference perpetrator Tina Peters sentenced in election computer breach case https://t.co/V80VUI0WWz,0
1.84E+18,seattlerik,@StevenJ1279 @GrageDustin @politico MAGA trash need to be blackballed for life. Who wants that toxicity in the workplace?,1
1.84E+18,MNovanglia67674,"@WhoWhatWTF @TheSaltMonster @BostonGlobe Well, she slept with several state troopers, a clear sexual harassment violation considering she was their superior... Oh and there's hiring her ex lover as a judge. Funny how the Globe ignores all that. If it was GOP, it would be a sh1tstorm. But whatever, carry on...",1
1.84E+18,Onya46273721,@DonaldTNews We pay Taxes to improve the Countries we live in! not other Countries! Stop sending our Tax Dollars over seas! Please Fix it Mr Trump - MAGA,0
1.84E+18,thesinglemanUK,"Finally some people getting arrested for crimes related to election fraud. Assume #MAGA will be happy then. Gotta keep those elections secure, ammiright?",0
1.84E+18,Ginjarella,"Never had a trump in your life before though.
 
 But cool story",0
1.84E+18,We_The_Free84,@RonFilipkowski MAGA women are scumbags.,1
1.84E+18,CardiBit,@marcaureleb @AutonomysNet @jfrank79 We hope to see more customer interactions with the dev team - nothing beats improving products based on consumer input g,0
1.84E+18,DaCullahBlurple,@tvescaper @LqLana When you stop in a strange town at 2:00 a.m. to take money out of an ATM machine are you looking over your shoulder for a MAGA white man?,1
1.84E+18,mount_jesus,"@prestoawake123 Yeah... I have noticed this about #AriMelber too. I now only tune in for @NicoleDWallace @Lawrence &amp; @jrpsaki @MSNBC and providing MAGA plant @ScottJenningsKY isn't on #CNN, I will switch over to it.",0
1.84E+18,mrkdbhutia,"@StephenM When RFK Jr. entered with the song ""There goes my hero"" to endorse Trump, that was Rocking ðŸ¤˜",0
1.84E+18,VoxLibero,"This is an exquisitely brutal summing up by a U.S. judge. 
 
 Tina Peters, an unrepentant MAGA fan girl, is subjected to 13 minutes of painful truth about her election fraud activities.
 
 A completely captivating watch.",0
1.84E+18,Dagny_R_Taggert,And the @GOP from @LeaderMcConnell to @SpeakerJohnson supported and funded it fully.,0
1.84E+18,madam_deol,@DcWalaDesi @TulsiGabbard @IndiaToday Kamala Harris is a Scam. I don't trust leaders like her... would definitely don't want her in power but do i know if not her then who...no i don't know that either.,1
1.84E+18,astronomy89,"@CMaguire3 @Breaking911 Uses MAGA as a slur.
 
 Hates America.",
1.84E+18,Pastorlmdew,"@ScottJenningsKY @CNN The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,paulswearengin1,"For a true follower of Christ, Civic engagement is a spiritual and relational practice, not a religious or partisan one. Voting to solve problems like the southern border requires a heart change, first. #religiousrightreligiouslywrong #unconventionalpastorpaul #MAGA https://t.co/QzkfNJIJeD",0
1.84E+18,DalekRaj,@BobGolen They are blaming immigrants for everything. Immigrants are coming for your retirement money and dems are helping. Immigrants are getting free stuff with your money and dems are all for it. These are the gop congressional ads in the area.,0
1.84E+18,MagicRhyno,"Civil war is trending again. And when you peel away all the layers of bullshit you'll find it's for the exact same reasons the last one popped off. 
 
 We get it MAGA. You really don't like Black people and you have a hard time admitting you're wrong in how you treat them. Chill.",1
1.84E+18,harp_dustin,@cwebbonline Trump2024 make America great again vote red Maga country redwave coming,0
1.84E+18,debsidoo222,@Memnon68 @Logically_JC You do know that this is a lie? It doesn't work that way. It's disturbing that maga either doesn't know he's lying or they don'g care. Which is it?,0
1.84E+18,lorihlewis54,@Canaansdad1987 @SoCalJoy She might be the next one to run for Gop Senator in Arizona,0
1.84E+18,sydneybird11,"@TheRickWilson Not sure what you are tasting, but it has nothing to do with MAGA.",0
1.84E+18,Pastorlmdew,"@newtgingrich The priority of your value in this moment is aligned with the vote you want then to take 
 If you believe in protecting democracy from autocracy Vote Kamala Harris 2024",0
1.84E+18,mahababy217,"@elonmusk C'mon look who works the polling stations on #electionday 
 
 Especially in swing districts. It's real. 
 
 #maga",0
1.84E+18,Jeff_Richmond,"@MikeBroderick33 @JYSexton Absolutely not. She hopes to lead the post-Trump Republican party. (Which I think is a pipe dream, but she's not gonna endanger it that way)",0
1.84E+18,MichaelPBryant2,DNC Announces Innovative Six-Figure Investment in Democrats Abroad To Ensure Engagement of Key Voters Living Outside U.S.Â - Democrats https://t.co/MuduVroIrA,0
1.84E+18,FLAME_THROWER12,@DarkBlue420 @PA_Voter_34 Lol california is turning red little by little and im one of the people who was ones blue and now im a republican. The democratic party is no longer the party for the people. They are not about democracy.,1
1.84E+18,Corteznycity,@technical1tch @mmpadellan Maga hates the government and rich people. We are going to destroy the rich powerful people real soon.,1
1.84E+18,Darkfiredog,@RonFilipkowski We need a shut down of MAGA until we can find out what the hell is going on.,0
1.84E+18,JRFranklin15,@itsdeaann Just don't associate that loser with MAGA.,1
1.84E+18,b_needleman,Kamala Harris' Lead Has Been Cut in Nearly Every Battleground State https://t.co/HyZOCuAkDc https://t.co/g3KE0EkT1h,0
1.84E+18,UltraMagaFive,"@ProjectLincoln Stop! Trying to over sell Trump. We know.
 And we agree with him. https://t.co/NJoH7blzRf",0
1.84E+18,Robin25461631,"@OilPriceHourly So, the big question. Does Biden and the democratic party want a spike in oil prices?...........the answer is no. I cannot see Israel knocking out oil infrastructure in Iran. I should short oil then but I don't have the courage of my convictions.",0
1.84E+18,WMatire,"@ScottJenningsKY @CNN Scott Jennings &amp; Trump wanted the strike to last so Americans will suffer, because they don't want to make Biden look good, just like they did with the border bill, they voted no, willing to sacrifice Americans safety just to blame Harris, they're the party of ""Doom and Gloom""",0
1.84E+18,michelesincla17,"@billbarnett65 @CollinRugg @elonmusk No, the people coming here are fleeing governments like that.
 We have plenty of people that will believe whatever their leader says. They wear red hats that say MAGA.",0
1.84E+18,JFKSaid3,"The CIA, FBI, Homeland Security, and the Democratic Party are not only implicated in assassination attempts on Trump but are also tied to a massive child sex trafficking ring run by the Vatican.",1
1.84E+18,KyleKincaid75,@piercedturkey @CollinRugg Because this is MAGA country.,0
1.84E+18,F_U_WEF_cult,"Close your eyes &amp; imagine kamala harris has been POTUS for 12 months.
 You live in a 150 sqft coffin apartment in a 15min prison, your main meal is cricket legs, no travel/cars allowed.
 If you don't want that nightmare; vote for Trump, even if your legs are broken!
 @elonmusk",0
1.84E+18,mountains_,"@GOP Trump was the ONLY person trying to steal the election.
 
 He has fooled many of you. And the @GOP know this.",1
1.84E+18,AllDogsRKinder,"@RealAlexJones No, MAGA is in overdrive with the lies. This type of lying should be beneath anyone in times of tragedy. But seems MAGA will even use the deaths of innocent people to further DJT's cause.",0
1.84E+18,KrystalWizard,@joncoopertweets a Russian infiltration put in place to tear our country apart. He knows exactly what he's doing.,1
1.84E+18,Rudeboyz101,@ArtCandee @TrumpWarRoom @AshleyMoodyFL Art is an AI bot created by the Kamala Harris campaign and Google. https://t.co/PTJU6TFSMQ,0
1.84E+18,GigaBeers,"@RedPillReport The GOP is as much to blame as Biden Harris. Feckless assholes. But, do you believe no matter the Trump turnout that the fix is in for Dems",0
1.84E+18,taporroJ113,"@SteubenThursday I think the opposite is true. A Kamala win is a short term set back bc she is objectively worse on abortion (and every issue), but if Trump wins on a prochoice platform, the GOP will never support any restrictions on abortion and will ignore pro-life voters forever. Long term L.",1
